triplet_id	ac_id	A	C	D	pdb_assembly	positive_source	verified_bridge_same_assembly
SCF:0002802	AC:002474	Q96FW1	Q15819	P62837	3von-assembly4.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002803	AC:002474	Q96FW1	Q15819	P61088	3von-assembly4.cif.gz	same_assembly_bridge	True
SCF:0002804	AC:002475	Q12379	Q04601	Q08683	8a5y-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002805	AC:002477	A0A4V8GZZ9	A0A4V8GZZ5	A0A4V8H008	9k1e-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002806	AC:002478	Q8TF46	Q96B26	Q9NQT4	9g8n-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002807	AC:002478	Q8TF46	Q96B26	Q15024	9g8n-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002808	AC:002480	O82504	Q9FJ98	Q9M1A8	8xme-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002809	AC:002480	Q9FJ98	O82504	Q9LK40	8xme-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002810	AC:002482	Q56227	Q56220	Q56229	6zjl-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002811	AC:002484	Q1HFX0	Q1HGH8	Q1HGH9	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002812	AC:002484	Q1HFX0	Q1HGH8	Q22R86	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002813	AC:002484	Q1HGH8	Q1HFX0	W7XJB1	7k58-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002814	AC:002484	Q1HGH8	Q1HFX0	Q24DI9	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002815	AC:002484	Q1HGH8	Q1HFX0	Q1HFV9	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002816	AC:002485	I7M9J2	Q24DI9	Q1HFX5	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002817	AC:002485	I7M9J2	Q24DI9	Q240X9	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002818	AC:002485	Q24DI9	I7M9J2	Q22A67	6zyw-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002819	AC:002486	P17227	P16002	Q9S831	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002820	AC:002486	P17227	P16002	A0A0M3KL11	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002821	AC:002486	P17227	P16002	C6T221	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002822	AC:002487	A9WEV6	A9WEV7	A9WEV4	8x2j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002823	AC:002489	Q9BVC4	Q15382	Q7L523	9ed7-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002824	AC:002492	P63000	Q9NYB9	P19878	7usd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002825	AC:002493	A0A2K3CY83	A0A2K3DVJ8	A0A2K3DM81	8xqx-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002826	AC:002494	A0A482JYH1	A0A3G1AUL2	A0A3G1AZK6	8bcv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002827	AC:002496	A0A2K1JDR4	A0A2K1JDE1	A0A2K1JC42	7ksq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002828	AC:002498	P41812	P53833	Q12530	6agb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002829	AC:002499	Q85FY0	M1VKK5	M1VFJ4	5zgb-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002830	AC:002500	Q8DKF5	Q8DL32	Q8DKF4	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002831	AC:002500	Q8DKF5	Q8DL32	Q8DMR6	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002832	AC:002500	Q8DL32	Q8DKF5	Q8DKX9	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002833	AC:002500	Q8DL32	Q8DKF5	Q8DMR6	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002834	AC:002501	P07839	Q05093	P12356	7wzn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002835	AC:002501	Q05093	P07839	Q39615	7wzn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002836	AC:002501	Q05093	P07839	P14224	7wzn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002837	AC:002503	Q10317	Q9Y821	Q10477	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002838	AC:002503	Q9Y821	Q10317	O13964	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002839	AC:002505	Q13868	Q9Y2L1	Q8TF46	6h25-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002840	AC:002505	Q13868	Q9Y2L1	Q9Y450	6h25-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002841	AC:002505	Q9Y2L1	Q13868	Q9NPD3	6h25-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002842	AC:002511	Q93100	P0DP25	P0DP23	8z5t-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002843	AC:002512	Q9H0H0	Q9NVR2	Q96HW7	8rc4-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002844	AC:002512	Q9H0H0	Q9NVR2	Q75QN2	8rc4-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002845	AC:002512	Q9NVR2	Q9H0H0	Q96HW7	8rc4-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002846	AC:002513	Q9W0I7	Q9XYU0	Q9XYU1	6rax-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002847	AC:002513	Q9W0I7	Q9XYU0	Q9VGW6	6rax-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002848	AC:002513	Q9W0I7	Q9XYU0	Q9V461	6rax-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002849	AC:002515	W5E8X2	W5DS33	A0A3B6SS17	8r57-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002850	AC:002515	W5E8X2	W5DS33	A0A3B6KQB8	8r57-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002851	AC:002516	P09144	Q75VY4	Q7DM26	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002852	AC:002516	P09144	Q75VY4	Q05093	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002853	AC:002516	P09144	Q75VY4	A8ITV3	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002854	AC:002516	Q75VY4	P09144	P12154	8h2u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002855	AC:002517	A0A4X1TFI3	A0A287BAW0	A0A4X1SN37	7vxu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002856	AC:002518	A0A063XCP1	A0A063XF22	A0A063XHU6	9p4i-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002857	AC:002518	A0A063XF22	A0A063XCP1	A0A063X8U6	9p4i-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002858	AC:002520	P40993	Q12530	P53833	7c79-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002859	AC:002524	A0A0F6NFW5	A0A0M3KL13	E1C9L3	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002860	AC:002524	A0A0M3KL13	A0A0F6NFW5	P05310	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002861	AC:002524	A0A0M3KL13	A0A0F6NFW5	P05311	6zoo-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002862	AC:002524	A0A0M3KL13	A0A0F6NFW5	A0A0F6NGI2	6zoo-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002863	AC:002526	Q8DL30	Q8DKF4	Q8DKY0	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002864	AC:002526	Q8DL30	Q8DKF4	Q8DKF5	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002865	AC:002526	Q8DL30	Q8DKF4	Q8DMR6	6tjv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002866	AC:002533	P12154	Q75VY6	Q05093	7bgi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002867	AC:002533	P12154	Q75VY6	Q75VY4	7bgi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002868	AC:002533	P12154	Q75VY6	Q75VY9	7bgi-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002869	AC:002536	P61994	P62010	Q9UZL4	6swd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002870	AC:002536	P61994	P62010	Q8U1Y5	6swd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002871	AC:002536	P62010	P61994	Q8U1Y5	6swd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002872	AC:002538	P20986	P68610	P21034	8p0j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002873	AC:002538	P68610	P20986	P20980	8p0j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002874	AC:002540	S8F0U0	S8ETI9	S8F5W4	9fi8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002875	AC:002540	S8F0U0	S8ETI9	S8GCU6	9fi8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002876	AC:002542	P50990	P61758	O15212	6nrd-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002877	AC:002544	P61964	Q9C005	G2XKQ0	6pwv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002878	AC:002546	Q8DMU4	Q8DJ02	Q8DL30	6khj-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002879	AC:002547	C4QWA8	C4R4Y0	C4QZQ7	8yfq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002880	AC:002548	A0A5C2GVU3	A0A5C2GTV1	A0A5C2G4I7	7wi0-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002881	AC:002552	Q99877	Q6PJ21	Q8N884	8ol1-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002882	AC:002554	P78371	P61758	Q9NQP4	6nrd-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002883	AC:002555	Q99878	Q6PJ21	Q8N884	8ol1-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002884	AC:002556	P10176	P14854	P24311	9i6f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002885	AC:002557	P80967	P53969	P23644	7e4i-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002886	AC:002562	O94376	Q9US45	Q9Y821	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002887	AC:002562	Q9US45	O94376	O14010	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002888	AC:002562	Q9US45	O94376	Q9Y7N2	5n9j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002889	AC:002567	P84077	Q9H4A6	P20290	9qpq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002890	AC:002570	B7IBC2	B7I7S0	B7IBC1	7m4u-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002891	AC:002571	E9NPX1	I0YQ45	I0YQ46	9kqq-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002892	AC:002571	E9NPX1	I0YQ45	I0YQ44	9kqq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002893	AC:002571	E9NPX1	I0YQ45	I0Z687	9kqq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002894	AC:002572	P25515	P32341	P53262	8eas-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002895	AC:002572	P25515	P32341	P32610	8eas-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002896	AC:002572	P32341	P25515	P32842	8eas-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002897	AC:002575	P36121	P32349	P46678	7z1o-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002898	AC:002576	Q9NPF5	P0C0S5	Q93077	9c62-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002899	AC:002576	Q9NPF5	P0C0S5	P68431	9c62-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002900	AC:002576	Q9NPF5	P0C0S5	P62807	9c62-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002901	AC:002577	P56766	P27521	Q9SY97	7wfd-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002902	AC:002578	Q5JS54	Q969U7	P25789	8tm3-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002903	AC:002579	O66841	O67337	O66842	7q5y-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002904	AC:002580	A0A175JJM9	C4M5A0	C4M9F9	9v1j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002905	AC:002580	C4M5A0	A0A175JJM9	C4M0Z2	9v1j-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002906	AC:002581	A0AAN0Y0S4	A0AAN0Y138	A0AAN0Y3T9	9h90-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002907	AC:002581	A0AAN0Y138	A0AAN0Y0S4	A0AAN0Y3T9	9h90-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002908	AC:002581	A0AAN0Y138	A0AAN0Y0S4	A0AAN0Y103	9h90-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002909	AC:002582	Q1HGH9	Q1HFW2	W7XJB1	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002910	AC:002582	Q1HGH9	Q1HFW2	Q1HFV9	7k58-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002911	AC:002582	Q1HGH9	Q1HFW2	Q1HFX0	7k58-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002912	AC:002584	A0A1S3ZQT7	A0A1S3YXM6	A0A1S3ZSI0	8w9z-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002913	AC:002590	P78371	Q13885	P07437	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002914	AC:002590	P78371	Q13885	P50991	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002915	AC:002590	Q13885	P78371	P48643	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002916	AC:002590	Q13885	P78371	P17987	7nvn-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002917	AC:002590	Q13885	P78371	Q99832	7nvn-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002918	AC:002591	B6STT2	B6TXS5	O65101	5zji-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002919	AC:002593	O32231	P20282	P21470	8cee-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002920	AC:002597	P40938	Q99638	P12004	7z6h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002921	AC:002597	Q99638	P40938	P35250	7z6h-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002922	AC:002598	O85388	Q83ER7	Q83ES0	9t0z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002923	AC:002600	Q86VX2	Q9NX08	Q9P000	8f2r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002924	AC:002600	Q86VX2	Q9NX08	Q9GZQ3	8f2r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002925	AC:002600	Q86VX2	Q9NX08	Q9Y6G5	8f2r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002926	AC:002600	Q9NX08	Q86VX2	Q8N668	8f2r-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002927	AC:002600	Q9NX08	Q86VX2	Q9UBI1	8f2r-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002928	AC:002601	D0FXW7	C1K003	Q56D18	6sl5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002929	AC:002601	D0FXW7	C1K003	A0A6I8WFT8	6sl5-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002930	AC:002606	B8YB55	B8YB60	B8YB58	2waq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002931	AC:002608	Q3T0Q3	F2Z4C9	Q32PE0	9xgk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002932	AC:002608	Q3T0Q3	F2Z4C9	F2Z4H3	9xgk-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002933	AC:002609	A0A0G4GX86	A0A0G4I0G6	A0A0G4HNB1	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002934	AC:002609	A0A0G4GX86	A0A0G4I0G6	A0A0G4HMN0	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002935	AC:002609	A0A0G4GX86	A0A0G4I0G6	A0A0G4H942	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002936	AC:002610	G0S9A0	G0SCD1	G0SC21	8pel-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002937	AC:002610	G0S9A0	G0SCD1	P0CT46	8pel-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002938	AC:002610	G0SCD1	G0S9A0	G0RZX8	8pel-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002939	AC:002613	D0VX28	Q5ZLR5	D0VX26	3h1k-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002940	AC:002614	O74483	O74499	Q9Y7M4	6ppp-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002941	AC:002614	O74499	O74483	O42978	6ppp-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002942	AC:002614	O74499	O74483	Q9UUI1	6ppp-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002943	AC:002614	O74499	O74483	O14352	6ppp-assembly2.cif.gz	same_assembly_bridge	True
SCF:0002944	AC:002615	P38907	P36012	Q12493	6qld-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002945	AC:002617	O95456	P28074	Q99436	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002946	AC:002617	O95456	P28074	P25787	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002947	AC:002617	O95456	P28074	P28066	8yix-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002948	AC:002617	P28074	O95456	P48556	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002949	AC:002617	P28074	O95456	O14818	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002950	AC:002618	P06627	P0A6Y1	P0A6X7	9f0z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002951	AC:002620	P11521	Q4JAY4	Q4JAJ6	7oq4-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002952	AC:002621	A0A1J7CBX1	A0A1M6R974	A0A1M5L6R0	9oyv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002953	AC:002622	Q4FZW5	Q7ZYJ8	Q05AW3	7vci-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002954	AC:002622	Q7ZYJ8	Q4FZW5	Q6GNF1	7vci-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002955	AC:002623	A0A2K1KIF2	A0A2K1JC42	A0A2K1JDE1	7ksq-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002956	AC:002624	P28074	Q969U7	P25789	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002957	AC:002624	P28074	Q969U7	P25787	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002958	AC:002624	P28074	Q969U7	P28072	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002959	AC:002624	Q969U7	P28074	Q99436	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002960	AC:002624	Q969U7	P28074	P25787	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002961	AC:002624	Q969U7	P28074	P28066	8yix-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002962	AC:002625	Q9FQ96	A8IKI9	A8J5P7	9f5z-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002963	AC:002627	Q9V461	Q9XYU1	Q9XYU0	6raz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002964	AC:002627	Q9V461	Q9XYU1	P49735	6raz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002965	AC:002627	Q9V461	Q9XYU1	Q26454	6raz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002966	AC:002627	Q9XYU1	Q9V461	Q9VGW6	6raz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002967	AC:002627	Q9XYU1	Q9V461	Q9XYU0	6raz-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002968	AC:002628	Q7Z4G1	Q86X83	Q86VX2	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002969	AC:002628	Q7Z4G1	Q86X83	Q9NX08	8p0w-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002970	AC:002628	Q7Z4G1	Q86X83	Q9P000	8p0w-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002971	AC:002631	D0CD06	D0CD14	D0C9P6	6yt9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002972	AC:002633	P36886	Q43485	F2DAN8	7ew6-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002973	AC:002634	D0VX29	F1NC51	D0VX27	4u3f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002974	AC:002634	F1NC51	D0VX29	D0VX31	4u3f-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002975	AC:002635	B8YB60	B8YB56	B8YB54	2wb1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002976	AC:002639	A4VD15	I7LT80	I7MG46	8th8-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002977	AC:002639	A4VD15	I7LT80	Q23S05	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002978	AC:002639	I7LT80	A4VD15	Q24DJ0	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002979	AC:002639	I7LT80	A4VD15	I7MG46	8th8-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002980	AC:002639	I7LT80	A4VD15	Q23YW7	8th8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002981	AC:002645	A0A2X1PQW4	C3SR57	B7MCR3	9sx2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002982	AC:002645	A0A2X1PQW4	C3SR57	A7ZSI6	9sx2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002983	AC:002645	A0A2X1PQW4	C3SR57	C3SQT7	9sx2-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002984	AC:002646	P07766	Q861F7	P0DTU4	8es9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002985	AC:002646	Q861F7	P07766	P09693	8es9-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002986	AC:002647	A8IJ60	A8J353	A8INX1	7eko-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002987	AC:002647	A8IJ60	A8J353	A8IS47	7eko-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002988	AC:002647	A8J353	A8IJ60	A8INX1	7eko-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002989	AC:002647	A8J353	A8IJ60	A8IH07	7eko-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002990	AC:002648	Q9P2I0	Q969L4	P62308	9nb1-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002991	AC:002652	P04234	Q861F7	P0DTU4	8es8-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002992	AC:002652	Q861F7	P04234	P09693	8es8-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002993	AC:002653	A0A0G4HFQ7	A0A0G4FL36	A0A0G4I0G6	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002994	AC:002653	A0A0G4HFQ7	A0A0G4FL36	A0A0G4GX71	9hyu-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002995	AC:002656	Q8DJ02	Q8DKF5	Q8DMR6	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002996	AC:002656	Q8DJ02	Q8DKF5	Q8DKY0	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002997	AC:002656	Q8DKF5	Q8DJ02	Q8DL29	6tjv-assembly1.cif.gz	same_assembly_bridge	True
SCF:0002998	AC:002656	Q8DKF5	Q8DJ02	Q8DL30	6tjv-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0002999	AC:002658	Q8DLJ8	Q8DIF8	D0VWR1	7nhp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003000	AC:002658	Q8DLJ8	Q8DIF8	Q8DIQ1	7nhp-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003001	AC:002658	Q8DLJ8	Q8DIF8	P0A444	7nhp-assembly1.cif.gz	same_assembly_bridge	True
SCF:0003002	AC:002661	A0A1S3V319	A0A1S3TUX2	A0A1S3TQD2	7jro-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003003	AC:002670	Q22MV2	I7M9J2	Q22A67	8bx8-assembly1.cif.gz	same_assembly_bridge	True
SCF:0003004	AC:002672	P03929	P13621	P13619	6ziu-assembly1.cif.gz	same_assembly_bridge	True
SCF:0003005	AC:002673	Q9NQT5	Q9Y2L1	Q8TF46	6d6q-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003006	AC:002673	Q9NQT5	Q9Y2L1	Q9Y450	6d6q-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003007	AC:002674	O42978	O74483	O74499	6ppp-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003008	AC:002674	O42978	O74483	Q9UUI1	6ppp-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003009	AC:002674	O42978	O74483	O14352	6ppp-assembly2.cif.gz	same_assembly_bridge	True
SCF:0003010	AC:002674	O74483	O42978	Q9Y7M4	6ppp-assembly2.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003011	AC:002677	A0T0M9	B8C770	B8C0K4	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003012	AC:002677	A0T0M9	B8C770	B8BU33	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
SCF:0003013	AC:002677	A0T0M9	B8C770	B8C8Q0	8xls-assembly1.cif.gz	PDB_exact_pair_aggregate	False
