directed_pair_id,score
P28482|P49366:reverse,0.999261
P28482|P62136:forward,0.999382
P28482|P62136:reverse,0.999664
P28482|Q16539:forward,0.999340
P28482|Q16539:reverse,0.999645
P28482|Q9BPZ7:forward,0.999421
P28482|Q9BPZ7:reverse,0.999426
P28630|P28632:forward,0.915709
P28630|P28632:reverse,0.998829
P28631|P28632:forward,0.980915
P28631|P28632:reverse,0.980835
P28749|Q16254:forward,0.999397
P28749|Q16254:reverse,0.993955
P28799|Q6PHU5:forward,0.995630
P28799|Q6PHU5:reverse,0.966085
P28799|Q99523:forward,0.978987
P28799|Q99523:reverse,0.977323
P29274|Q5T9L3:forward,0.615621
P29274|Q5T9L3:reverse,0.178883
P29317|P52803:forward,0.024302
P29317|P52803:reverse,0.990872
P29323|P98172:forward,0.998696
P29323|P98172:reverse,0.999484
P29353|P46109:forward,0.999904
P29353|P46109:reverse,0.999916
P29353|P62994:forward,0.999941
P29353|P62994:reverse,0.999934
P29469|P40359:forward,0.999813
P29469|P40359:reverse,0.999707
P29469|P53840:forward,0.438305
P29469|P53840:reverse,0.038758
P29475|P46196:forward,0.993121
P29475|P46196:reverse,0.998933
P29496|P40359:forward,0.999794
P29496|P40359:reverse,0.999676
P29496|P53840:forward,0.961800
P29496|P53840:reverse,0.040293
P29590|P40984:forward,0.998710
P29590|P40984:reverse,0.999890
P29590|P63279:forward,0.999467
P29590|P63279:reverse,0.999924
P29590|P78317:forward,0.977633
P29590|P78317:reverse,0.999189
P30260|P53197:forward,0.997952
P30260|P53197:reverse,0.994257
P30260|Q9UKT4:forward,0.995806
P30260|Q9UKT4:reverse,0.998949
P30281|P38936:forward,0.999436
P30281|P38936:reverse,0.999518
P30511|P43628:forward,0.124819
P30511|P43628:reverse,0.324332
P30511|P43629:forward,0.412277
P30511|P43629:reverse,0.884801
P30511|P43632:forward,0.037705
P30511|P43632:reverse,0.021430
P30511|P61769:forward,0.999834
P30511|P61769:reverse,0.999840
P30511|Q14943:forward,0.043085
P30511|Q14943:reverse,0.002780
P30530|P62993:forward,0.999871
P30530|P62993:reverse,0.999705
P30530|Q14393:forward,0.000197
P30530|Q14393:reverse,0.000171
P30561|P53762:forward,0.995171
P30561|P53762:reverse,0.998278
P30561|Q61079:forward,0.998736
P30561|Q61079:reverse,0.995363
P30665|P54784:forward,0.002078
P30665|P54784:reverse,0.008277
P30872|P59768:forward,0.999863
P30872|P59768:reverse,0.999922
P31016|Q71RJ2:forward,0.435226
P31016|Q71RJ2:reverse,0.954488
P31152|P31749:forward,0.997374
P31152|P31749:reverse,0.997883
P31749|P49841:forward,0.999271
P31749|P49841:reverse,0.999577
P31749|Q07912:forward,0.999563
P31749|Q07912:reverse,0.999240
P31749|Q13309:forward,0.999844
P31749|Q13309:reverse,0.999761
P31749|Q13547:forward,0.999467
P31749|Q13547:reverse,0.999695
P31749|Q13576:forward,0.199283
P31749|Q13576:reverse,0.169259
P31749|Q14145:forward,0.999513
P31749|Q14145:reverse,0.999284
P31749|Q15418:forward,0.999576
P31749|Q15418:reverse,0.999756
P31749|Q15796:forward,0.999847
P31749|Q15796:reverse,0.999772
P31749|Q15831:forward,0.999676
P31749|Q15831:reverse,0.999803
P31749|Q86Y07:forward,0.999808
P31749|Q86Y07:reverse,0.999741
P31749|Q8IVW4:forward,0.998122
P31749|Q8IVW4:reverse,0.998957
P31749|Q92769:forward,0.999015
P31749|Q92769:reverse,0.999276
P31749|Q96AV8:forward,0.010388
P31749|Q96AV8:reverse,0.000264
P31749|Q9HAU4:forward,0.999734
P31749|Q9HAU4:reverse,0.999350
P31749|Q9HCE7:forward,0.999706
P31749|Q9HCE7:reverse,0.999544
P31749|Q9P2J3:forward,0.956055
P31749|Q9P2J3:reverse,0.219892
P31749|Q9UJM3:forward,0.997435
P31749|Q9UJM3:reverse,0.985535
P31749|Q9ULW0:forward,0.525191
P31749|Q9ULW0:reverse,0.072980
P31749|Q9UPY6:forward,0.974569
P31749|Q9UPY6:reverse,0.990669
P31749|Q9WV60:forward,0.999337
P31749|Q9WV60:reverse,0.999594
P31749|Q9Y6W5:forward,0.992868
P31749|Q9Y6W5:reverse,0.946515
P31750|Q07912:forward,0.999451
P31750|Q07912:reverse,0.998862
P31947|Q02750:forward,0.933143
P31947|Q02750:reverse,0.998473
P31947|Q99N57:forward,0.997235
P31947|Q99N57:reverse,0.998542
P31948|Q12931:forward,0.029314
P31948|Q12931:reverse,0.022356
P32457|Q07657:forward,0.999845
P32457|Q07657:reverse,0.999840
P32468|Q07657:forward,0.999777
P32468|Q07657:reverse,0.999829
P32481|P32501:forward,0.993708
P32481|P32501:reverse,0.967283
P32776|Q3E7C1:forward,0.999622
P32776|Q3E7C1:reverse,0.999629
P32830|P33421:forward,0.955576
P32830|P33421:reverse,0.997544
P32830|Q08749:forward,0.936777
P32830|Q08749:reverse,0.996353
P32842|P41806:forward,0.999610
P32842|P41806:reverse,0.999722
P32844|P89102:forward,0.997522
P32844|P89102:reverse,0.999660
P32844|Q06245:forward,0.999050
P32844|Q06245:reverse,0.999836
P33148|Q02248:forward,0.977114
P33148|Q02248:reverse,0.995703
P33332|P89102:forward,0.000625
P33332|P89102:reverse,0.002737
P33448|P53969:forward,0.997670
P33448|P53969:reverse,0.988906
P33681|Q9NZQ7:forward,0.999836
P33681|Q9NZQ7:reverse,0.999855
P33681|Q9Y6W8:forward,0.999554
P33681|Q9Y6W8:reverse,0.999810
P33763|Q9HB71:forward,0.357276
P33763|Q9HB71:reverse,0.993370
P33992|P33993:forward,0.999697
P33992|P33993:reverse,0.999894
P33993|Q13418:forward,0.059322
P33993|Q13418:reverse,0.000444
P34900|P97526:forward,0.000093
P34900|P97526:reverse,0.000097
P34998|P78352:forward,0.997323
P34998|P78352:reverse,0.950173
P34998|Q5T2W1:forward,0.482978
P34998|Q5T2W1:reverse,0.207374
P34998|Q86UT5:forward,0.000121
P34998|Q86UT5:reverse,0.000172
P34998|Q92796:forward,0.043097
P34998|Q92796:reverse,0.002621
P35222|P41235:forward,0.817521
P35222|P41235:reverse,0.997661
P35222|P46938:forward,0.999762
P35222|P46938:reverse,0.999755
P35222|P49768:forward,0.999674
P35222|P49768:reverse,0.999723
P35222|P52480:forward,0.999437
P35222|P52480:reverse,0.477442
P35222|P62837:forward,0.999763
P35222|P62837:reverse,0.999267
P35222|P63146:forward,0.999219
P35222|P63146:reverse,0.997782
P35222|Q92793:forward,0.999665
P35222|Q92793:reverse,0.990090
P35222|Q9EPK5:forward,0.998710
P35222|Q9EPK5:reverse,0.996583
P35222|Q9UJU2:forward,0.991101
P35222|Q9UJU2:reverse,0.999222
P35226|Q8IXK0:forward,0.999771
P35226|Q8IXK0:reverse,0.999840
P35249|P35251:forward,0.998486
P35249|P35251:reverse,0.993541
P35250|Q99638:forward,0.999531
P35250|Q99638:reverse,0.999738
P35251|P40937:forward,0.993190
P35251|P40937:reverse,0.998609
P35346|P59768:forward,0.999820
P35346|P59768:reverse,0.999920
P35567|Q9PU13:forward,0.999865
P35567|Q9PU13:reverse,0.999724
P35590|Q15389:forward,0.000095
P35590|Q15389:reverse,0.000056
P35609|Q15942:forward,0.910745
P35609|Q15942:reverse,0.977899
P35637|Q13148:forward,0.999891
P35637|Q13148:reverse,0.999906
P35637|Q921F2:forward,0.999872
P35637|Q921F2:reverse,0.999897
P35916|P49763:forward,0.000261
P35916|P49763:reverse,0.000787
P35916|P97953:forward,0.000348
P35916|P97953:reverse,0.000993
P35917|P97953:forward,0.000360
P35917|P97953:reverse,0.000765
P35917|Q00731:forward,0.004866
P35917|Q00731:reverse,0.003515
P35918|P49763:forward,0.006764
P35918|P49763:reverse,0.004934
P35918|P49764:forward,0.002281
P35918|P49764:reverse,0.016590
P35918|P97946:forward,0.012768
P35918|P97946:reverse,0.010526
P35918|Q00731:forward,0.002065
P35918|Q00731:reverse,0.000274
P35968|P49763:forward,0.003185
P35968|P49763:reverse,0.005955
P35968|P49765:forward,0.005375
P35968|P49765:reverse,0.005277
P35968|P49767:forward,0.000224
P35968|P49767:reverse,0.000208
P35968|P52584:forward,0.100253
P35968|P52584:reverse,0.885460
P35968|Q9MYV3:forward,0.034952
P35968|Q9MYV3:reverse,0.013085
P35968|Q9Z144:forward,0.001061
P35968|Q9Z144:reverse,0.940868
P35969|P49764:forward,0.002826
P35969|P49764:reverse,0.009894
P35969|P97953:forward,0.000159
P35969|P97953:reverse,0.000788
P36507|Q13576:forward,0.000866
P36507|Q13576:reverse,0.003512
P36886|Q43485:forward,0.998666
P36886|Q43485:reverse,0.990291
P36886|Q9S831:forward,0.005744
P36886|Q9S831:reverse,0.003155
P36888|Q8R4L0:forward,0.145410
P36888|Q8R4L0:reverse,0.213460
P37840|P47811:forward,0.999503
P37840|P47811:reverse,0.999544
P37840|P51693:forward,0.002549
P37840|P51693:reverse,0.000295
P37840|P63010:forward,0.990997
P37840|P63010:reverse,0.018554
P37840|Q3UJU9:forward,0.953230
P37840|Q3UJU9:reverse,0.974941
P37840|Q5S007:forward,0.299959
P37840|Q5S007:reverse,0.071991
P37840|Q9DBG3:forward,0.991054
P37840|Q9DBG3:reverse,0.019593
P37870|P39075:forward,0.000242
P37870|P39075:reverse,0.000801
P37871|P39075:forward,0.000109
P37871|P39075:reverse,0.000134
P38042|P53197:forward,0.435994
P38042|P53197:reverse,0.754310
P38203|P53905:forward,0.999918
P38203|P53905:reverse,0.999880
P38203|P57743:forward,0.999929
P38203|P57743:reverse,0.999934
P38632|Q05541:forward,0.983205
P38632|Q05541:reverse,0.998209
P38919|P49028:forward,0.999673
P38919|P49028:reverse,0.999403
P38919|P61326:forward,0.999759
P38919|P61326:reverse,0.999640
P39429|Q80WM9:forward,0.999750
P39429|Q80WM9:reverse,0.999739
P39447|Q9Z261:forward,0.070984
P39447|Q9Z261:reverse,0.998464
P39543|P53073:forward,0.999211
P39543|P53073:reverse,0.992065
P39744|P43586:forward,0.999761
P39744|P43586:reverse,0.999796
P39744|Q02326:forward,0.999935
P39744|Q02326:reverse,0.999907
P39748|P49005:forward,0.999540
P39748|P49005:reverse,0.999654
P40026|Q07913:forward,0.996060
P40026|Q07913:reverse,0.982399
P40070|P53905:forward,0.998082
P40070|P53905:reverse,0.997957
P40070|P57743:forward,0.999617
P40070|P57743:reverse,0.999304
P40089|P47017:forward,0.999890
P40089|P47017:reverse,0.999736
P40089|P49960:forward,0.908727
P40089|P49960:reverse,0.994756
P40089|P53905:forward,0.999888
P40089|P53905:reverse,0.999858
P40189|P42227:forward,0.188137
P40189|P42227:reverse,0.002415
P40189|P42229:forward,0.011213
P40189|P42229:reverse,0.000383
P40200|Q15223:forward,0.997567
P40200|Q15223:reverse,0.998960
P40200|Q92692:forward,0.937688
P40200|Q92692:reverse,0.995794
P40208|P53076:forward,0.016536
P40208|P53076:reverse,0.004580
P40225|P40238:forward,0.999596
P40225|P40238:reverse,0.998595
P40226|P40238:forward,0.999482
P40226|P40238:reverse,0.998913
P40227|Q9UHV9:forward,0.999900
P40227|Q9UHV9:reverse,0.999897
P40337|P49427:forward,0.999664
P40337|P49427:reverse,0.997728
P40337|Q16665:forward,0.999770
P40337|Q16665:reverse,0.999241
P40337|Q712K3:forward,0.997620
P40337|Q712K3:reverse,0.093152
P40337|Q99814:forward,0.999009
P40337|Q99814:reverse,0.994753
P40337|Q9H9Q2:forward,0.999714
P40337|Q9H9Q2:reverse,0.999447
P40422|Q04307:forward,0.999445
P40422|Q04307:reverse,0.999607
P40616|Q8IWJ2:forward,0.996823
P40616|Q8IWJ2:reverse,0.983759
P40763|P42224:forward,0.999937
P40763|P42224:reverse,0.999939
P40763|Q09472:forward,0.112787
P40763|Q09472:reverse,0.993424
P40763|Q13485:forward,0.998748
P40763|Q13485:reverse,0.997962
P40938|Q99638:forward,0.999785
P40938|Q99638:reverse,0.999876
P41002|P52286:forward,0.998924
P41002|P52286:reverse,0.999735
P41002|P63208:forward,0.999836
P41002|P63208:reverse,0.999908
P41143|P63096:forward,0.998914
P41143|P63096:reverse,0.999679
P41205|Q50297:forward,0.999922
P41205|Q50297:reverse,0.999936
P41220|P63096:forward,0.999728
P41220|P63096:reverse,0.999878
P41240|Q3U1F9:forward,0.999498
P41240|Q3U1F9:reverse,0.999538
P41240|Q9NWQ8:forward,0.999499
P41240|Q9NWQ8:reverse,0.999536
P41586|P59768:forward,0.999854
P41586|P59768:reverse,0.999910
P41895|Q3E7C1:forward,0.999791
P41895|Q3E7C1:reverse,0.999129
P42081|Q9NZQ7:forward,0.999670
P42081|Q9NZQ7:reverse,0.999782
P42224|P52294:forward,0.004105
P42224|P52294:reverse,0.584929
P42224|P52630:forward,0.999936
P42224|P52630:reverse,0.999935
P42224|Q06884:forward,0.000085
P42224|Q06884:reverse,0.000079
P42224|Q9UNU6:forward,0.000075
P42224|Q9UNU6:reverse,0.000132
P42229|Q09472:forward,0.002281
P42229|Q09472:reverse,0.009940
P42285|Q06265:forward,0.998396
P42285|Q06265:reverse,0.998099
P42285|Q5RKV6:forward,0.999561
P42285|Q5RKV6:reverse,0.996902
P42574|P42575:forward,0.999807
P42574|P42575:reverse,0.999386
P42574|P55211:forward,0.999881
P42574|P55211:reverse,0.999847
P42574|P98170:forward,0.999888
P42574|P98170:reverse,0.999300
P42574|Q96CA5:forward,0.995720
P42574|Q96CA5:reverse,0.999628
P42681|Q08881:forward,0.979954
P42681|Q08881:reverse,0.976672
P42768|P61160:forward,0.999648
P42768|P61160:reverse,0.908772
P42771|Q00534:forward,0.997854
P42771|Q00534:reverse,0.998033
P42858|P54256:forward,0.000341
P42858|P54256:reverse,0.000186
P42858|P54257:forward,0.005927
P42858|P54257:reverse,0.000344
P43004|P49768:forward,0.009407
P43004|P49768:reverse,0.007798
P43006|P49768:forward,0.012668
P43006|P49768:reverse,0.010323
P43034|Q9GZM8:forward,0.999813
P43034|Q9GZM8:reverse,0.999833
P43254|Q43125:forward,0.000099
P43254|Q43125:reverse,0.000155
P43254|Q96524:forward,0.000115
P43254|Q96524:reverse,0.000250
P43403|P46108:forward,0.999368
P43403|P46108:reverse,0.999055
P43403|Q06187:forward,0.999325
P43403|Q06187:reverse,0.999586
P43627|P61769:forward,0.999730
P43627|P61769:reverse,0.999451
P43629|P61769:forward,0.999308
P43629|P61769:reverse,0.999468
P43699|P84022:forward,0.999121
P43699|P84022:reverse,0.999181
P43699|Q13485:forward,0.999335
P43699|Q13485:reverse,0.997511
P45956|Q46896:forward,0.006894
P45956|Q46896:reverse,0.002247
P45984|Q05923:forward,0.968073
P45984|Q05923:reverse,0.126454
P45984|Q13202:forward,0.998335
P45984|Q13202:reverse,0.997613
P45985|P49407:forward,0.000404
P45985|P49407:reverse,0.001428
P45985|Q16539:forward,0.999145
P45985|Q16539:reverse,0.999575
P46108|Q13905:forward,0.999042
P46108|Q13905:reverse,0.999388
P46109|Q13905:forward,0.999234
P46109|Q13905:reverse,0.998154
P46527|P50613:forward,0.999643
P46527|P50613:reverse,0.999596
P46673|P53011:forward,0.999734
P46673|P53011:reverse,0.999642
P46937|P97471:forward,0.999728
P46937|P97471:reverse,0.999813
P46937|Q15797:forward,0.999662
P46937|Q15797:reverse,0.999637
P46937|Q16539:forward,0.999626
P46937|Q16539:reverse,0.999783
P46937|Q5EG47:forward,0.800293
P46937|Q5EG47:reverse,0.998073
P46940|P60953:forward,0.998437
P46940|P60953:reverse,0.999454
P46940|P62999:forward,0.999523
P46940|P62999:reverse,0.999182
P46940|P63000:forward,0.999523
P46940|P63000:reverse,0.999182
P47017|Q06406:forward,0.999667
P47017|Q06406:reverse,0.999773
P47093|P53905:forward,0.999897
P47093|P53905:reverse,0.999842
P47093|P57743:forward,0.999930
P47093|P57743:reverse,0.999914
P47133|P53073:forward,0.857533
P47133|P53073:reverse,0.005966
P47811|P49137:forward,0.999711
P47811|P49137:reverse,0.999716
P47811|P53355:forward,0.998639
P47811|P53355:reverse,0.999338
P48061|P63096:forward,0.999296
P48061|P63096:reverse,0.999130
P48283|Q9Y6R1:forward,0.872956
P48283|Q9Y6R1:reverse,0.304375
P48643|P60510:forward,0.999420
P48643|P60510:reverse,0.998859
P48736|Q8WYR1:forward,0.000314
P48736|Q8WYR1:reverse,0.000059
P48995|Q13563:forward,0.008048
P48995|Q13563:reverse,0.002421
P49005|Q15054:forward,0.999698
P49005|Q15054:reverse,0.998724
P49023|Q05397:forward,0.999623
P49023|Q05397:reverse,0.999328
P49137|Q16539:forward,0.999723
P49137|Q16539:reverse,0.999732
P49286|Q9UQE7:forward,0.000139
P49286|Q9UQE7:reverse,0.001358
P49368|Q99471:forward,0.999843
P49368|Q99471:reverse,0.999866
P49368|Q9NQP4:forward,0.999818
P49368|Q9NQP4:reverse,0.999857
P49368|Q9UHV9:forward,0.999907
P49368|Q9UHV9:reverse,0.999914
P49407|Q02750:forward,0.996655
P49407|Q02750:reverse,0.654954
P49427|Q15370:forward,0.998873
P49427|Q15370:reverse,0.999772
P49597|Q39193:forward,0.003834
P49597|Q39193:reverse,0.025781
P49597|Q940H6:forward,0.006616
P49597|Q940H6:reverse,0.006701
P49682|P61073:forward,0.999673
P49682|P61073:reverse,0.999571
P49768|P49769:forward,0.999930
P49768|P49769:reverse,0.999930
P49768|Q02248:forward,0.999723
P49768|Q02248:reverse,0.999674
P49769|Q61144:forward,0.999940
P49769|Q61144:reverse,0.999937
P49841|P53041:forward,0.999321
P49841|P53041:reverse,0.999362
P49841|P60953:forward,0.996632
P49841|P60953:reverse,0.993631
P49841|P63244:forward,0.998354
P49841|P63244:reverse,0.997058
P49841|Q15078:forward,0.999746
P49841|Q15078:reverse,0.999531
P49841|Q16543:forward,0.999594
P49841|Q16543:reverse,0.999760
P49960|Q06406:forward,0.636578
P49960|Q06406:reverse,0.914327
P50549|P84022:forward,0.998430
P50549|P84022:reverse,0.787746
P50549|Q13485:forward,0.998917
P50549|Q13485:reverse,0.319656
P50570|Q14247:forward,0.625106
P50570|Q14247:reverse,0.002132
P50570|Q60598:forward,0.134952
P50570|Q60598:reverse,0.000784
P50613|Q16667:forward,0.999312
P50613|Q16667:reverse,0.997389
P50616|Q9UFF9:forward,0.999869
P50616|Q9UFF9:reverse,0.999804
P50616|Q9UIV1:forward,0.999908
P50616|Q9UIV1:reverse,0.999877
P50750|P53041:forward,0.998500
P50750|P53041:reverse,0.999081
P50750|Q16543:forward,0.999444
P50750|Q16543:reverse,0.997879
P50990|Q99471:forward,0.999744
P50990|Q99471:reverse,0.999893
P50990|Q9UHV9:forward,0.999862
P50990|Q9UHV9:reverse,0.999916
P50991|Q9NQP4:forward,0.999905
P50991|Q9NQP4:reverse,0.999916
P51149|Q5S007:forward,0.021525
P51149|Q5S007:reverse,0.021475
P51159|Q9BV36:forward,0.996631
P51159|Q9BV36:reverse,0.996094
P51532|Q15910:forward,0.997470
P51532|Q15910:reverse,0.990087
P51532|Q92800:forward,0.166898
P51532|Q92800:reverse,0.070771
P51572|Q77YB1:forward,0.999101
P51572|Q77YB1:reverse,0.463899
P51587|P60896:forward,0.000081
P51587|P60896:reverse,0.000105
P51587|Q06609:forward,0.987198
P51587|Q06609:reverse,0.999141
P51587|Q29RF7:forward,0.000575
P51587|Q29RF7:reverse,0.000571
P51587|Q8MKI8:forward,0.987678
P51587|Q8MKI8:reverse,0.999149
P51587|Q9NTI5:forward,0.000310
P51587|Q9NTI5:reverse,0.000428
P51671|P51677:forward,0.999045
P51671|P51677:reverse,0.985740
P51679|Q9UQE7:forward,0.000653
P51679|Q9UQE7:reverse,0.001530
P51681|P61073:forward,0.999656
P51681|P61073:reverse,0.999704
P51955|Q9BS18:forward,0.998658
P51955|Q9BS18:reverse,0.937768
P52292|P60763:forward,0.003193
P52292|P60763:reverse,0.093018
P52292|P62826:forward,0.999342
P52292|P62826:reverse,0.999608
P52564|P53778:forward,0.993882
P52564|P53778:reverse,0.998953
P52564|Q16539:forward,0.999431
P52564|Q16539:reverse,0.999708
P52565|P61586:forward,0.999849
P52565|P61586:reverse,0.999825
P52565|P62745:forward,0.999610
P52565|P62745:reverse,0.999116
P52565|P63000:forward,0.999813
P52565|P63000:reverse,0.999684
P52565|P63001:forward,0.999813
P52565|P63001:reverse,0.999684
P52630|P52631:forward,0.999934
P52630|P52631:reverse,0.999934
P52631|Q5XI26:forward,0.999936
P52631|Q5XI26:reverse,0.999936
P52891|P53011:forward,0.999836
P52891|P53011:reverse,0.999704
P52948|P59634:forward,0.001690
P52948|P59634:reverse,0.000190
P53041|Q58FF6:forward,0.993248
P53041|Q58FF6:reverse,0.920430
P53290|Q3E830:forward,0.710994
P53290|Q3E830:reverse,0.959557
P53396|Q8TDX7:forward,0.000285
P53396|Q8TDX7:reverse,0.000251
P53667|Q13873:forward,0.035691
P53667|Q13873:reverse,0.001740
P53671|Q08881:forward,0.003885
P53671|Q08881:reverse,0.154311
P53905|Q06406:forward,0.999824
P53905|Q06406:reverse,0.999802
P54274|Q6PFX9:forward,0.973100
P54274|Q6PFX9:reverse,0.999460
P54762|P62993:forward,0.999843
P54762|P62993:reverse,0.999813
P54764|P98172:forward,0.990908
P54764|P98172:reverse,0.999184
P55284|Q02248:forward,0.820648
P55284|Q02248:reverse,0.999217
P55957|Q07812:forward,0.999835
P55957|Q07812:reverse,0.999775
P55957|Q07817:forward,0.999516
P55957|Q07817:reverse,0.999857
P55957|Q96J02:forward,0.002307
P55957|Q96J02:reverse,0.002341
P56287|Q9USP0:forward,0.993811
P56287|Q9USP0:reverse,0.998122
P56288|Q9USP0:forward,0.016550
P56288|Q9USP0:reverse,0.080411
P56704|Q13467:forward,0.959484
P56704|Q13467:reverse,0.000548
P56704|Q14332:forward,0.004404
P56704|Q14332:reverse,0.000331
P56766|Q9C639:forward,0.992554
P56766|Q9C639:reverse,0.998940
P56766|Q9SY97:forward,0.998884
P56766|Q9SY97:reverse,0.999759
P56945|Q8N5H7:forward,0.989586
P56945|Q8N5H7:reverse,0.999011
P59634|P78406:forward,0.002012
P59634|P78406:reverse,0.000357
P59768|Q03431:forward,0.999908
P59768|Q03431:reverse,0.999809
P59768|Q9UP38:forward,0.999888
P59768|Q9UP38:reverse,0.999820
P60238|P60239:forward,0.970953
P60238|P60239:reverse,0.706423
P60238|Q50755:forward,0.991140
P60238|Q50755:reverse,0.998914
P60520|Q9GZZ9:forward,0.999848
P60520|Q9GZZ9:reverse,0.999844
P60706|Q14896:forward,0.991683
P60706|Q14896:reverse,0.164210
P60709|Q14896:forward,0.991683
P60709|Q14896:reverse,0.164210
P60709|Q9BTE1:forward,0.999827
P60709|Q9BTE1:reverse,0.999658
P60842|P78344:forward,0.999882
P60842|P78344:reverse,0.999511
P60842|Q04637:forward,0.023920
P60842|Q04637:reverse,0.984141
P60880|P63041:forward,0.999676
P60880|P63041:reverse,0.999739
P60896|P97929:forward,0.000157
P60896|P97929:reverse,0.000083
P60953|Q13153:forward,0.999309
P60953|Q13153:reverse,0.999809
P60953|Q13576:forward,0.999197
P60953|Q13576:reverse,0.997836
P60953|Q8CIN4:forward,0.999486
P60953|Q8CIN4:reverse,0.999699
P60953|Q96QS6:forward,0.998280
P60953|Q96QS6:reverse,0.998953
P60953|Q9NPB6:forward,0.999071
P60953|Q9NPB6:reverse,0.999177
P60953|Q9UQB8:forward,0.998852
P60953|Q9UQB8:reverse,0.999316
P61006|Q96CV9:forward,0.997785
P61006|Q96CV9:reverse,0.997418
P61007|Q96CV9:forward,0.997785
P61007|Q96CV9:reverse,0.997418
P61024|Q13309:forward,0.999900
P61024|Q13309:reverse,0.999917
P61157|Q1JP79:forward,0.999116
P61157|Q1JP79:reverse,0.999506
P61157|Q3SYX9:forward,0.998807
P61157|Q3SYX9:reverse,0.999060
P61158|Q9BPX5:forward,0.999550
P61158|Q9BPX5:reverse,0.999013
P61161|Q9WV32:forward,0.966216
P61161|Q9WV32:reverse,0.982682
P61201|Q9UBF6:forward,0.998194
P61201|Q9UBF6:reverse,0.997510
P61221|Q77YG1:forward,0.114069
P61221|Q77YG1:reverse,0.002689
P61586|Q03135:forward,0.999840
P61586|Q03135:reverse,0.999898
P61586|Q96PY5:forward,0.999607
P61586|Q96PY5:reverse,0.999615
P61586|Q9BST9:forward,0.999771
P61586|Q9BST9:reverse,0.999836
P61586|Q9UQB8:forward,0.999527
P61586|Q9UQB8:reverse,0.999691
P61769|Q29983:forward,0.999735
P61769|Q29983:reverse,0.999603
P61769|Q30201:forward,0.999724
P61769|Q30201:reverse,0.999566
P61769|Q6PJ56:forward,0.996323
P61769|Q6PJ56:reverse,0.999263
P61769|Q95460:forward,0.999809
P61769|Q95460:reverse,0.999798
P61830|Q12509:forward,0.947982
P61830|Q12509:reverse,0.995349
P61956|Q13569:forward,0.999810
P61956|Q13569:reverse,0.999745
P61964|Q03164:forward,0.999773
P61964|Q03164:reverse,0.999839
P61982|Q99N57:forward,0.970256
P61982|Q99N57:reverse,0.997325
P61994|P62010:forward,0.999943
P61994|P62010:reverse,0.999950
P62010|Q8U1Y5:forward,0.999942
P62010|Q8U1Y5:reverse,0.999833
P62136|Q00535:forward,0.833317
P62136|Q00535:reverse,0.973618
P62837|Q00987:forward,0.999936
P62837|Q00987:reverse,0.999929
P62837|Q96FW1:forward,0.999894
P62837|Q96FW1:reverse,0.999901
P62877|P68036:forward,0.997814
P62877|P68036:reverse,0.994961
P62877|Q13616:forward,0.999768
P62877|Q13616:reverse,0.999645
P62877|Q13617:forward,0.999665
P62877|Q13617:reverse,0.999261
P62877|Q15843:forward,0.999833
P62877|Q15843:reverse,0.999682
P62877|Q16531:forward,0.999531
P62877|Q16531:reverse,0.999798
P62877|Q86VP6:forward,0.999669
P62877|Q86VP6:reverse,0.999092
P62877|Q92905:forward,0.999669
P62877|Q92905:reverse,0.999619
P62913|Q00987:forward,0.999841
P62913|Q00987:reverse,0.999808
P62937|Q72497:forward,0.016728
P62937|Q72497:reverse,0.000927
P62937|Q77YG1:forward,0.013825
P62937|Q77YG1:reverse,0.000942
P62937|Q9Z0X1:forward,0.921707
P62937|Q9Z0X1:reverse,0.999073
P62987|Q71DI3:forward,0.999016
P62987|Q71DI3:reverse,0.999319
P62993|Q06124:forward,0.999923
P62993|Q06124:reverse,0.999912
P62993|Q13905:forward,0.999919
P62993|Q13905:reverse,0.999886
P62999|Q13576:forward,0.998081
P62999|Q13576:reverse,0.994132
P63000|Q03135:forward,0.998828
P63000|Q03135:reverse,0.999875
P63000|Q13153:forward,0.998635
P63000|Q13153:reverse,0.999772
P63000|Q9NPB6:forward,0.996498
P63000|Q9NPB6:reverse,0.996004
P63000|Q9NYB9:forward,0.998000
P63000|Q9NYB9:reverse,0.999646
P63000|Q9UQB8:forward,0.997658
P63000|Q9UQB8:reverse,0.999001
P63001|Q13153:forward,0.998635
P63001|Q13153:reverse,0.999772
P63005|Q9GZM8:forward,0.999816
P63005|Q9GZM8:reverse,0.999838
P63044|Q60770:forward,0.999850
P63044|Q60770:reverse,0.999880
P63045|Q60770:forward,0.999850
P63045|Q60770:reverse,0.999880
P63096|Q99731:forward,0.817735
P63096|Q99731:reverse,0.999065
P63104|Q02750:forward,0.989566
P63104|Q02750:reverse,0.999188
P63104|Q9H0B6:forward,0.149647
P63104|Q9H0B6:reverse,0.523919
P63151|Q96E09:forward,0.998154
P63151|Q96E09:reverse,0.884283
P63165|Q13569:forward,0.999567
P63165|Q13569:reverse,0.999693
P63208|Q9H9Q2:forward,0.999667
P63208|Q9H9Q2:reverse,0.999265
P63208|Q9Y3I1:forward,0.999921
P63208|Q9Y3I1:reverse,0.999910
P63209|Q9Y3I1:forward,0.999921
P63209|Q9Y3I1:reverse,0.999910
P63244|Q16566:forward,0.066386
P63244|Q16566:reverse,0.406906
P67870|P68400:forward,0.999807
P67870|P68400:reverse,0.999786
